#Expanded function
#Calculated using Holo_Multipol
#Intensity    Theta angle    Phi angle
0.287507 3666.93 1281.15
0.305068 3666.93 1409.26
0.282601 3666.93 1537.38
0.301763 3666.93 1665.49
0.306214 3666.93 1793.61
0.261553 3666.93 1921.72
0.303128 3666.93 2049.84
0.282543 3666.93 2177.95
0.271734 3666.93 2306.07
0.293658 3666.93 2434.18
0.273356 3666.93 2562.3
0.284407 3666.93 2690.41
0.296929 3666.93 2818.53
0.281578 3666.93 2946.64
0.302318 3666.93 3074.75
0.316111 3666.93 3202.87
0.270446 3666.93 3330.98
0.310646 3666.93 3459.1
0.32172 3666.93 3587.21
0.250073 3666.93 3715.33
0.303973 3666.93 3843.44
0.301311 3666.93 3971.56
0.250669 3666.93 4099.67
0.312261 3666.93 4227.79
0.273105 3666.93 4355.9
0.265906 3666.93 4484.02
0.31317 3666.93 4612.13
0.263167 3666.93 4740.25
0.288427 3666.93 4868.36
0.338044 3666.93 4996.48
0.272591 3666.93 5124.59
0.286952 3666.93 5252.71
0.343424 3666.93 5380.82
0.2684 3666.93 5508.94
0.28356 3666.93 5637.05
0.323942 3666.93 5765.17
0.248882 3666.93 5893.28
0.290846 3666.93 6021.4
0.302074 3666.93 6149.51
0.251471 3666.93 6277.62
0.316665 3666.93 6405.74
0.278334 3666.93 6533.85
0.263868 3666.93 6661.97
0.332194 3666.93 6790.08
0.290409 3666.93 6918.2
0.2708 3666.93 7046.31
0.326199 3666.93 7174.43
0.28938 3666.93 7302.54
0.285854 3666.93 7430.66
0.30595 3666.93 7558.77
0.272128 3666.93 7686.89
0.279198 3666.93 7815
0.297962 3666.93 7943.12
0.271846 3666.93 8071.23
0.284275 3666.93 8199.35
0.292855 3666.93 8327.46
0.267397 3666.93 8455.58
0.308574 3666.93 8583.69
0.297079 3666.93 8711.8
0.292075 3666.93 8839.92
0.303169 3666.93 8968.04
0.280194 3666.93 9096.15
0.306598 3666.93 9224.26
0.307767 3666.93 9352.38
0.257275 3666.93 9480.49
0.308227 3666.93 9608.61
0.281508 3666.93 9736.72
0.269025 3666.93 9864.84
0.299267 3666.93 9992.95
0.268715 3666.93 10121.1
0.28464 3666.93 10249.2
0.29669 3666.93 10377.3
0.27673 3666.93 10505.4
0.302657 3666.93 10633.5
0.321489 3666.93 10761.6
0.268329 3666.93 10889.8
0.307727 3666.93 11017.9
0.327456 3666.93 11146
0.251318 3666.93 11274.1
0.298734 3666.93 11402.2
0.309034 3666.93 11530.3
0.246636 3666.93 11658.4
0.310837 3666.93 11786.6
0.278746 3666.93 11914.7
0.259817 3666.93 12042.8
0.318675 3666.93 12170.9
0.262584 3666.93 12299
0.282142 3666.93 12427.1
0.339736 3666.93 12555.2
0.276545 3666.93 12683.4
0.28118 3666.93 12811.5
0.34286 3666.93 12939.6
0.274086 3666.93 13067.7
0.282901 3666.93 13195.8
0.322066 3666.93 13323.9
0.253756 3666.93 13452.1
0.285605 3666.93 13580.2
0.304958 3666.93 13708.3
0.254478 3666.93 13836.4
0.309973 3666.93 13964.5
0.284161 3666.93 14092.6
0.261951 3666.93 14220.7
0.327734 3666.93 14348.9
0.292651 3666.93 14477
0.273088 3666.93 14605.1
0.320511 3666.93 14733.2
0.289261 3666.93 14861.3
0.288018 3666.93 14989.4
0.304168 3666.93 15117.5
0.272324 3666.93 15245.7
0.282994 3666.93 15373.8
0.293757 3666.93 15501.9
0.273863 3666.93 15630
0.282988 3666.93 15758.1
0.290024 3666.93 15886.2
0.272183 3666.93 16014.3
0.304784 3666.93 16142.5
0.295212 3666.93 16270.6
0.295863 3666.93 16398.7
0.303423 3666.93 16526.8
0.277953 3666.93 16654.9
0.310324 3666.93 16783
0.309625 3666.93 16911.2
0.253769 3666.93 17039.3
0.311092 3666.93 17167.4
0.282664 3666.93 17295.5
0.265513 3666.93 17423.6
0.304527 3666.93 17551.7
0.265983 3666.93 17679.8
0.282714 3666.93 17808
0.298076 3666.93 17936.1
0.272349 3666.93 18064.2
0.301811 3666.93 18192.3
0.326513 3666.93 18320.4
0.267074 3666.93 18448.5
0.303895 3666.93 18576.6
0.333198 3666.93 18704.8
0.253727 3666.93 18832.9
0.293536 3666.93 18961
0.31577 3666.93 19089.1
0.244046 3666.93 19217.2
0.30767 3666.93 19345.3
0.284882 3666.93 19473.4
0.254762 3666.93 19601.6
0.322561 3666.93 19729.7
0.263686 3666.93 19857.8
0.276196 3666.93 19985.9
0.340143 3666.93 20114
0.280581 3666.93 20242.1
0.276126 3666.93 20370.3
0.340655 3666.93 20498.4
0.416328 3781.52 0
0.391134 3781.52 125.771
0.413527 3781.52 251.542
0.412314 3781.52 377.314
0.392575 3781.52 503.085
0.416623 3781.52 628.856
0.40731 3781.52 754.627
0.39495 3781.52 880.399
0.418938 3781.52 1006.17
0.401943 3781.52 1131.94
0.397941 3781.52 1257.71
0.420282 3781.52 1383.48
0.397028 3781.52 1509.25
0.401359 3781.52 1635.03
0.420517 3781.52 1760.8
0.39332 3781.52 1886.57
0.405074 3781.52 2012.34
0.419518 3781.52 2138.11
0.39128 3781.52 2263.88
0.408909 3781.52 2389.65
0.417176 3781.52 2515.42
0.39096 3781.52 2641.2
0.41261 3781.52 2766.97
0.41349 3781.52 2892.74
0.392087 3781.52 3018.51
0.415871 3781.52 3144.28
0.408698 3781.52 3270.05
0.394252 3781.52 3395.82
0.418414 3781.52 3521.59
0.403352 3781.52 3647.37
0.397103 3781.52 3773.14
0.420029 3781.52 3898.91
0.398236 3781.52 4024.68
0.400422 3781.52 4150.45
0.42057 3781.52 4276.22
0.39415 3781.52 4401.99
0.404072 3781.52 4527.76
0.419909 3781.52 4653.54
0.391647 3781.52 4779.31
0.407897 3781.52 4905.08
0.417929 3781.52 5030.85
0.390889 3781.52 5156.62
0.411662 3781.52 5282.39
0.414587 3781.52 5408.16
0.391672 3781.52 5533.93
0.415069 3781.52 5659.71
0.410046 3781.52 5785.48
0.393601 3781.52 5911.25
0.417825 3781.52 6037.02
0.404777 3781.52 6162.79
0.396297 3781.52 6288.56
0.419701 3781.52 6414.33
0.399518 3781.52 6540.1
0.399507 3781.52 6665.87
0.420539 3781.52 6791.65
0.395092 3781.52 6917.42
0.403082 3781.52 7043.19
0.420208 3781.52 7168.96
0.392138 3781.52 7294.73
0.40688 3781.52 7420.5
0.418585 3781.52 7546.27
0.390926 3781.52 7672.04
0.410689 3781.52 7797.82
0.415598 3781.52 7923.59
0.391336 3781.52 8049.36
0.41422 3781.52 8175.13
0.411342 3781.52 8300.9
0.393003 3781.52 8426.67
0.417174 3781.52 8552.44
0.406202 3781.52 8678.21
0.395527 3781.52 8803.99
0.419301 3781.52 8929.76
0.40086 3781.52 9055.53
0.398618 3781.52 9181.3
0.420426 3781.52 9307.07
0.39614 3781.52 9432.84
0.402109 3781.52 9558.61
0.420416 3781.52 9684.38
0.392753 3781.52 9810.16
0.405865 3781.52 9935.93
0.419145 3781.52 10061.7
0.391077 3781.52 10187.5
0.409697 3781.52 10313.2
0.416519 3781.52 10439
0.391088 3781.52 10564.8
0.413331 3781.52 10690.6
0.412575 3781.52 10816.3
0.392464 3781.52 10942.1
0.416465 3781.52 11067.9
0.407612 3781.52 11193.6
0.394795 3781.52 11319.4
0.41883 3781.52 11445.2
0.402245 3781.52 11571
0.397757 3781.52 11696.7
0.420234 3781.52 11822.5
0.397282 3781.52 11948.3
0.401155 3781.52 12074
0.420536 3781.52 12199.8
0.39349 3781.52 12325.6
0.404856 3781.52 12451.4
0.41961 3781.52 12577.1
0.391348 3781.52 12702.9
0.408691 3781.52 12828.7
0.417347 3781.52 12954.4
0.390936 3781.52 13080.2
0.412407 3781.52 13206
0.413734 3781.52 13331.7
0.391991 3781.52 13457.5
0.415702 3781.52 13583.3
0.408993 3781.52 13709.1
0.394107 3781.52 13834.8
0.418292 3781.52 13960.6
0.403659 3781.52 14086.4
0.396926 3781.52 14212.1
0.419965 3781.52 14337.9
0.398508 3781.52 14463.7
0.400222 3781.52 14589.5
0.42057 3781.52 14715.2
0.394344 3781.52 14841
0.403857 3781.52 14966.8
0.419981 3781.52 15092.5
0.391742 3781.52 15218.3
0.407677 3781.52 15344.1
0.418079 3781.52 15469.9
0.390887 3781.52 15595.6
0.411454 3781.52 15721.4
0.414813 3781.52 15847.2
0.391592 3781.52 15972.9
0.414889 3781.52 16098.7
0.410331 3781.52 16224.5
0.393467 3781.52 16350.3
0.417689 3781.52 16476
0.405085 3781.52 16601.8
0.396128 3781.52 16727.6
0.419621 3781.52 16853.3
0.399804 3781.52 16979.1
0.399313 3781.52 17104.9
0.420521 3781.52 17230.7
0.39531 3781.52 17356.4
0.402871 3781.52 17482.2
0.42026 3781.52 17608
0.39226 3781.52 17733.7
0.406661 3781.52 17859.5
0.418714 3781.52 17985.3
0.390949 3781.52 18111.1
0.410476 3781.52 18236.8
0.415805 3781.52 18362.6
0.391275 3781.52 18488.4
0.414032 3781.52 18614.1
0.411614 3781.52 18739.9
0.392881 3781.52 18865.7
0.417026 3781.52 18991.5
0.406508 3781.52 19117.2
0.395366 3781.52 19243
0.419205 3781.52 19368.8
0.401156 3781.52 19494.5
0.39843 3781.52 19620.3
0.420391 3781.52 19746.1
0.396379 3781.52 19871.9
0.401901 3781.52 19997.6
0.420449 3781.52 20123.4
0.392902 3781.52 20249.2
0.405647 3781.52 20374.9
0.419254 3781.52 20500.7
0.289832 3896.11 0
0.339072 3896.11 124.256
0.306794 3896.11 248.512
0.318014 3896.11 372.768
0.342994 3896.11 497.024
0.295519 3896.11 621.28
0.288709 3896.11 745.535
0.320825 3896.11 869.791
0.291848 3896.11 994.047
0.326086 3896.11 1118.3
0.347673 3896.11 1242.56
0.295842 3896.11 1366.81
0.324774 3896.11 1491.07
0.331808 3896.11 1615.33
0.279052 3896.11 1739.58
0.3252 3896.11 1863.84
0.342034 3896.11 1988.09
0.282329 3896.11 2112.35
0.305052 3896.11 2236.61
0.302252 3896.11 2360.86
0.286387 3896.11 2485.12
0.324009 3896.11 2609.37
0.293793 3896.11 2733.63
0.267284 3896.11 2857.89
0.322483 3896.11 2982.14
0.317001 3896.11 3106.4
0.30283 3896.11 3230.65
0.317478 3896.11 3354.91
0.288523 3896.11 3479.17
0.29838 3896.11 3603.42
0.342725 3896.11 3727.68
0.313343 3896.11 3851.93
0.31823 3896.11 3976.19
0.333736 3896.11 4100.44
0.279837 3896.11 4224.7
0.289883 3896.11 4348.96
0.332264 3896.11 4473.21
0.304143 3896.11 4597.47
0.32867 3896.11 4721.72
0.34196 3896.11 4845.98
0.2893 3896.11 4970.24
0.320749 3896.11 5094.49
0.325385 3896.11 5218.75
0.287523 3896.11 5343
0.335569 3896.11 5467.26
0.326942 3896.11 5591.52
0.265018 3896.11 5715.77
0.30502 3896.11 5840.03
0.314572 3896.11 5964.28
0.293776 3896.11 6088.54
0.31301 3896.11 6212.8
0.282198 3896.11 6337.05
0.278358 3896.11 6461.31
0.338445 3896.11 6585.56
0.311589 3896.11 6709.82
0.289903 3896.11 6834.07
0.323026 3896.11 6958.33
0.294539 3896.11 7082.59
0.305474 3896.11 7206.84
0.346584 3896.11 7331.1
0.313209 3896.11 7455.35
0.308613 3896.11 7579.61
0.322753 3896.11 7703.87
0.273087 3896.11 7828.12
0.30324 3896.11 7952.38
0.344146 3896.11 8076.63
0.310477 3896.11 8200.89
0.323354 3896.11 8325.15
0.340257 3896.11 8449.4
0.28574 3896.11 8573.66
0.314236 3896.11 8697.91
0.330339 3896.11 8822.17
0.298514 3896.11 8946.42
0.330757 3896.11 9070.68
0.306011 3896.11 9194.94
0.26364 3896.11 9319.19
0.316015 3896.11 9443.45
0.318411 3896.11 9567.7
0.285891 3896.11 9691.96
0.303441 3896.11 9816.22
0.290475 3896.11 9940.47
0.299111 3896.11 10064.7
0.33654 3896.11 10189
0.296886 3896.11 10313.2
0.285426 3896.11 10437.5
0.333887 3896.11 10561.8
0.300748 3896.11 10686
0.313326 3896.11 10810.3
0.34709 3896.11 10934.5
0.30556 3896.11 11058.8
0.295191 3896.11 11183
0.317266 3896.11 11307.3
0.281591 3896.11 11431.5
0.318572 3896.11 11555.8
0.349733 3896.11 11680.1
0.304335 3896.11 11804.3
0.322593 3896.11 11928.6
0.33776 3896.11 12052.8
0.280063 3896.11 12177.1
0.317137 3896.11 12301.3
0.340871 3896.11 12425.6
0.295158 3896.11 12549.8
0.313927 3896.11 12674.1
0.298084 3896.11 12798.4
0.275869 3896.11 12922.6
0.325318 3896.11 13046.9
0.306572 3896.11 13171.1
0.271257 3896.11 13295.4
0.30903 3896.11 13419.6
0.310074 3896.11 13543.9
0.308132 3896.11 13668.1
0.322827 3896.11 13792.4
0.287206 3896.11 13916.7
0.292201 3896.11 14040.9
0.340248 3896.11 14165.2
0.308997 3896.11 14289.4
0.318962 3896.11 14413.7
0.340815 3896.11 14537.9
0.291218 3896.11 14662.2
0.287713 3896.11 14786.5
0.323441 3896.11 14910.7
0.295451 3896.11 15035
0.327774 3896.11 15159.2
0.346087 3896.11 15283.5
0.293339 3896.11 15407.7
0.324673 3896.11 15532
0.329388 3896.11 15656.2
0.280241 3896.11 15780.5
0.328624 3896.11 15904.8
0.339769 3896.11 16029
0.276888 3896.11 16153.3
0.303626 3896.11 16277.5
0.305299 3896.11 16401.8
0.289549 3896.11 16526
0.321769 3896.11 16650.3
0.289464 3896.11 16774.5
0.268402 3896.11 16898.8
0.327805 3896.11 17023.1
0.317044 3896.11 17147.3
0.299385 3896.11 17271.6
0.31767 3896.11 17395.8
0.290067 3896.11 17520.1
0.300337 3896.11 17644.3
0.343703 3896.11 17768.6
0.314043 3896.11 17892.8
0.316557 3896.11 18017.1
0.330812 3896.11 18141.4
0.276599 3896.11 18265.6
0.292527 3896.11 18389.9
0.335682 3896.11 18514.1
0.306732 3896.11 18638.4
0.327639 3896.11 18762.6
0.341044 3896.11 18886.9
0.288463 3896.11 19011.2
0.318586 3896.11 19135.4
0.3255 3896.11 19259.7
0.290982 3896.11 19383.9
0.336173 3896.11 19508.2
0.320898 3896.11 19632.4
0.262791 3896.11 19756.7
0.307249 3896.11 19880.9
0.317145 3896.11 20005.2
0.293197 3896.11 20129.5
0.30964 3896.11 20253.7
0.28218 3896.11 20378
0.283837 3896.11 20502.2
0.346576 4010.7 0
0.329437 4010.7 122.05
0.35601 4010.7 244.1
0.353825 4010.7 366.151
0.340421 4010.7 488.201
0.37517 4010.7 610.251
0.365733 4010.7 732.301
0.345063 4010.7 854.351
0.376912 4010.7 976.401
0.348851 4010.7 1098.45
0.331708 4010.7 1220.5
0.354944 4010.7 1342.55
0.334855 4010.7 1464.6
0.327121 4010.7 1586.65
0.343058 4010.7 1708.7
0.332655 4010.7 1830.75
0.329059 4010.7 1952.8
0.356324 4010.7 2074.85
0.347747 4010.7 2196.9
0.343629 4010.7 2318.95
0.379208 4010.7 2441
0.353805 4010.7 2563.05
0.34912 4010.7 2685.1
0.360699 4010.7 2807.15
0.331102 4010.7 2929.2
0.32989 4010.7 3051.25
0.346435 4010.7 3173.3
0.340085 4010.7 3295.35
0.350849 4010.7 3417.41
0.369983 4010.7 3539.46
0.365866 4010.7 3661.51
0.375616 4010.7 3783.56
0.387313 4010.7 3905.61
0.360311 4010.7 4027.66
0.37346 4010.7 4149.71
0.383579 4010.7 4271.76
0.337352 4010.7 4393.81
0.360185 4010.7 4515.86
0.374768 4010.7 4637.91
0.344033 4010.7 4759.96
0.374632 4010.7 4882.01
0.384031 4010.7 5004.06
0.37155 4010.7 5126.11
0.386276 4010.7 5248.16
0.379562 4010.7 5370.21
0.356738 4010.7 5492.26
0.370789 4010.7 5614.31
0.369683 4010.7 5736.36
0.330343 4010.7 5858.41
0.373451 4010.7 5980.46
0.380906 4010.7 6102.51
0.347932 4010.7 6224.56
0.388633 4010.7 6346.61
0.385488 4010.7 6468.66
0.359982 4010.7 6590.71
0.380878 4010.7 6712.76
0.365695 4010.7 6834.81
0.347285 4010.7 6956.86
0.359844 4010.7 7078.91
0.345307 4010.7 7200.96
0.328679 4010.7 7323.01
0.358124 4010.7 7445.06
0.356873 4010.7 7567.11
0.343339 4010.7 7689.16
0.377417 4010.7 7811.21
0.364635 4010.7 7933.26
0.343008 4010.7 8055.31
0.374459 4010.7 8177.36
0.345966 4010.7 8299.41
0.330248 4010.7 8421.46
0.351664 4010.7 8543.51
0.333369 4010.7 8665.56
0.327393 4010.7 8787.61
0.343227 4010.7 8909.66
0.334073 4010.7 9031.71
0.32971 4010.7 9153.76
0.360808 4010.7 9275.81
0.350758 4010.7 9397.86
0.347153 4010.7 9519.91
0.379174 4010.7 9641.96
0.35085 4010.7 9764.01
0.345751 4010.7 9886.06
0.356244 4010.7 10008.1
0.329311 4010.7 10130.2
0.3303 4010.7 10252.2
0.348221 4010.7 10374.3
0.345054 4010.7 10496.3
0.355845 4010.7 10618.4
0.374173 4010.7 10740.4
0.366982 4010.7 10862.5
0.377417 4010.7 10984.5
0.388115 4010.7 11106.6
0.356979 4010.7 11228.6
0.370609 4010.7 11350.7
0.381339 4010.7 11472.7
0.335649 4010.7 11594.8
0.360763 4010.7 11716.8
0.37568 4010.7 11838.9
0.348282 4010.7 11960.9
0.377824 4010.7 12083
0.384703 4010.7 12205
0.373049 4010.7 12327.1
0.385188 4010.7 12449.1
0.377471 4010.7 12571.2
0.351122 4010.7 12693.2
0.368839 4010.7 12815.3
0.370004 4010.7 12937.3
0.330355 4010.7 13059.4
0.376262 4010.7 13181.4
0.383255 4010.7 13303.5
0.351619 4010.7 13425.5
0.389286 4010.7 13547.6
0.383668 4010.7 13669.6
0.359651 4010.7 13791.7
0.37767 4010.7 13913.7
0.361458 4010.7 14035.8
0.343305 4010.7 14157.8
0.357427 4010.7 14279.9
0.345078 4010.7 14401.9
0.329082 4010.7 14524
0.360946 4010.7 14646
0.359808 4010.7 14768.1
0.345635 4010.7 14890.1
0.37898 4010.7 15012.2
0.362632 4010.7 15134.2
0.34071 4010.7 15256.3
0.371395 4010.7 15378.3
0.34342 4010.7 15500.4
0.329032 4010.7 15622.4
0.348873 4010.7 15744.5
0.332189 4010.7 15866.5
0.327759 4010.7 15988.6
0.344029 4010.7 16110.6
0.335889 4010.7 16232.7
0.330882 4010.7 16354.7
0.365472 4010.7 16476.8
0.353406 4010.7 16598.8
0.350104 4010.7 16720.9
0.377767 4010.7 16842.9
0.347145 4010.7 16965
0.341844 4010.7 17087
0.352298 4010.7 17209.1
0.328657 4010.7 17331.1
0.332093 4010.7 17453.2
0.351053 4010.7 17575.2
0.350181 4010.7 17697.3
0.360572 4010.7 17819.3
0.377859 4010.7 17941.4
0.367269 4010.7 18063.4
0.378481 4010.7 18185.5
0.388444 4010.7 18307.5
0.353158 4010.7 18429.6
0.367622 4010.7 18551.6
0.37907 4010.7 18673.7
0.335004 4010.7 18795.7
0.36219 4010.7 18917.8
0.377115 4010.7 19039.8
0.353024 4010.7 19161.9
0.380762 4010.7 19283.9
0.384842 4010.7 19406
0.37298 4010.7 19528
0.383254 4010.7 19650.1
0.375336 4010.7 19772.1
0.345577 4010.7 19894.2
0.367758 4010.7 20016.2
0.37102 4010.7 20138.3
0.331789 4010.7 20260.3
0.379174 4010.7 20382.4
0.385171 4010.7 20504.4
0.40555 4125.3 0
0.426593 4125.3 120.623
0.417166 4125.3 241.245
0.407238 4125.3 361.868
0.426941 4125.3 482.491
0.419977 4125.3 603.113
0.409234 4125.3 723.736
0.427536 4125.3 844.359
0.422976 4125.3 964.982
0.411511 4125.3 1085.6
0.428356 4125.3 1206.23
0.426114 4125.3 1326.85
0.414036 4125.3 1447.47
0.429374 4125.3 1568.1
0.429327 4125.3 1688.72
0.416768 4125.3 1809.34
0.430558 4125.3 1929.96
0.432541 4125.3 2050.59
0.419655 4125.3 2171.21
0.431865 4125.3 2291.83
0.435667 4125.3 2412.45
0.422634 4125.3 2533.08
0.433245 4125.3 2653.7
0.438604 4125.3 2774.32
0.425636 4125.3 2894.94
0.434642 4125.3 3015.57
0.441243 4125.3 3136.19
0.428582 4125.3 3256.81
0.435991 4125.3 3377.44
0.443473 4125.3 3498.06
0.431391 4125.3 3618.68
0.437222 4125.3 3739.3
0.445188 4125.3 3859.93
0.433978 4125.3 3980.55
0.438266 4125.3 4101.17
0.44629 4125.3 4221.79
0.436263 4125.3 4342.42
0.439054 4125.3 4463.04
0.446699 4125.3 4583.66
0.438169 4125.3 4704.29
0.439525 4125.3 4824.91
0.446361 4125.3 4945.53
0.439631 4125.3 5066.15
0.43963 4125.3 5186.78
0.445244 4125.3 5307.4
0.440597 4125.3 5428.02
0.439335 4125.3 5548.64
0.44335 4125.3 5669.27
0.441034 4125.3 5789.89
0.438624 4125.3 5910.51
0.440711 4125.3 6031.13
0.440926 4125.3 6151.76
0.437503 4125.3 6272.38
0.437392 4125.3 6393
0.440282 4125.3 6513.63
0.436 4125.3 6634.25
0.433485 4125.3 6754.87
0.439135 4125.3 6875.49
0.434165 4125.3 6996.12
0.42911 4125.3 7116.74
0.43754 4125.3 7237.36
0.432067 4125.3 7357.98
0.424405 4125.3 7478.61
0.435573 4125.3 7599.23
0.429789 4125.3 7719.85
0.419524 4125.3 7840.48
0.433326 4125.3 7961.1
0.427425 4125.3 8081.72
0.414618 4125.3 8202.34
0.430907 4125.3 8322.97
0.425071 4125.3 8443.59
0.40984 4125.3 8564.21
0.428421 4125.3 8684.83
0.42282 4125.3 8805.46
0.405319 4125.3 8926.08
0.425977 4125.3 9046.7
0.420753 4125.3 9167.33
0.401168 4125.3 9287.95
0.423671 4125.3 9408.57
0.418942 4125.3 9529.19
0.397471 4125.3 9649.82
0.421589 4125.3 9770.44
0.41744 4125.3 9891.06
0.394276 4125.3 10011.7
0.419798 4125.3 10132.3
0.416282 4125.3 10252.9
0.391606 4125.3 10373.6
0.418348 4125.3 10494.2
0.415487 4125.3 10614.8
0.389457 4125.3 10735.4
0.417276 4125.3 10856
0.415059 4125.3 10976.7
0.387806 4125.3 11097.3
0.416602 4125.3 11217.9
0.414992 4125.3 11338.5
0.38662 4125.3 11459.2
0.416339 4125.3 11579.8
0.415271 4125.3 11700.4
0.385867 4125.3 11821
0.416493 4125.3 11941.6
0.415871 4125.3 12062.3
0.385517 4125.3 12182.9
0.417064 4125.3 12303.5
0.416761 4125.3 12424.1
0.38555 4125.3 12544.8
0.418047 4125.3 12665.4
0.417902 4125.3 12786
0.385957 4125.3 12906.6
0.419431 4125.3 13027.3
0.419247 4125.3 13147.9
0.386733 4125.3 13268.5
0.421193 4125.3 13389.1
0.420734 4125.3 13509.7
0.387873 4125.3 13630.4
0.423302 4125.3 13751
0.422292 4125.3 13871.6
0.389367 4125.3 13992.2
0.425704 4125.3 14112.9
0.423833 4125.3 14233.5
0.391186 4125.3 14354.1
0.428328 4125.3 14474.7
0.425263 4125.3 14595.3
0.393283 4125.3 14716
0.431085 4125.3 14836.6
0.426482 4125.3 14957.2
0.395588 4125.3 15077.8
0.433871 4125.3 15198.5
0.427389 4125.3 15319.1
0.398006 4125.3 15439.7
0.436567 4125.3 15560.3
0.427896 4125.3 15681
0.400424 4125.3 15801.6
0.439053 4125.3 15922.2
0.427932 4125.3 16042.8
0.402728 4125.3 16163.4
0.441213 4125.3 16284.1
0.427456 4125.3 16404.7
0.404797 4125.3 16525.3
0.442945 4125.3 16645.9
0.426458 4125.3 16766.6
0.406529 4125.3 16887.2
0.444175 4125.3 17007.8
0.424968 4125.3 17128.4
0.407843 4125.3 17249
0.444854 4125.3 17369.7
0.423048 4125.3 17490.3
0.40869 4125.3 17610.9
0.444968 4125.3 17731.5
0.4208 4125.3 17852.2
0.40906 4125.3 17972.8
0.444538 4125.3 18093.4
0.418346 4125.3 18214
0.408978 4125.3 18334.7
0.443615 4125.3 18455.3
0.415826 4125.3 18575.9
0.408501 4125.3 18696.5
0.442276 4125.3 18817.1
0.413386 4125.3 18937.8
0.407717 4125.3 19058.4
0.440621 4125.3 19179
0.411157 4125.3 19299.6
0.406727 4125.3 19420.3
0.438755 4125.3 19540.9
0.409258 4125.3 19661.5
0.405641 4125.3 19782.1
0.43679 4125.3 19902.7
0.40778 4125.3 20023.4
0.404569 4125.3 20144
0.434825 4125.3 20264.6
0.406785 4125.3 20385.2
0.403608 4125.3 20505.9
0.145031 4239.89 0
0.189403 4239.89 119.228
0.16191 4239.89 238.456
0.144799 4239.89 357.685
0.189186 4239.89 476.913
0.163632 4239.89 596.141
0.145646 4239.89 715.369
0.190576 4239.89 834.597
0.165842 4239.89 953.826
0.145223 4239.89 1073.05
0.191073 4239.89 1192.28
0.166058 4239.89 1311.51
0.142824 4239.89 1430.74
0.189432 4239.89 1549.97
0.164354 4239.89 1669.19
0.13984 4239.89 1788.42
0.186857 4239.89 1907.65
0.16372 4239.89 2026.88
0.138141 4239.89 2146.11
0.185759 4239.89 2265.34
0.165361 4239.89 2384.56
0.138366 4239.89 2503.79
0.186818 4239.89 2623.02
0.167815 4239.89 2742.25
0.139312 4239.89 2861.48
0.188298 4239.89 2980.71
0.169965 4239.89 3099.93
0.139412 4239.89 3219.16
0.188777 4239.89 3338.39
0.171664 4239.89 3457.62
0.138538 4239.89 3576.85
0.188347 4239.89 3696.07
0.172711 4239.89 3815.3
0.137478 4239.89 3934.53
0.187266 4239.89 4053.76
0.173304 4239.89 4172.99
0.136525 4239.89 4292.22
0.185706 4239.89 4411.44
0.174126 4239.89 4530.67
0.135631 4239.89 4649.9
0.184205 4239.89 4769.13
0.175062 4239.89 4888.36
0.134943 4239.89 5007.58
0.183047 4239.89 5126.81
0.175519 4239.89 5246.04
0.134579 4239.89 5365.27
0.182164 4239.89 5484.5
0.176096 4239.89 5603.73
0.134581 4239.89 5722.95
0.18174 4239.89 5842.18
0.177702 4239.89 5961.41
0.134906 4239.89 6080.64
0.18193 4239.89 6199.87
0.179546 4239.89 6319.1
0.135025 4239.89 6438.32
0.18224 4239.89 6557.55
0.180284 4239.89 6676.78
0.134171 4239.89 6796.01
0.181738 4239.89 6915.24
0.179822 4239.89 7034.46
0.132155 4239.89 7153.69
0.179856 4239.89 7272.92
0.178219 4239.89 7392.15
0.129641 4239.89 7511.38
0.176983 4239.89 7630.6
0.17546 4239.89 7749.83
0.127987 4239.89 7869.06
0.174079 4239.89 7988.29
0.173313 4239.89 8107.52
0.12839 4239.89 8226.75
0.171934 4239.89 8345.97
0.173778 4239.89 8465.2
0.13035 4239.89 8584.43
0.170906 4239.89 8703.66
0.175647 4239.89 8822.89
0.131965 4239.89 8942.12
0.170257 4239.89 9061.34
0.176123 4239.89 9180.57
0.132385 4239.89 9299.8
0.16825 4239.89 9419.03
0.174917 4239.89 9538.26
0.132527 4239.89 9657.49
0.164794 4239.89 9776.71
0.174255 4239.89 9895.94
0.133312 4239.89 10015.2
0.162471 4239.89 10134.4
0.175828 4239.89 10253.6
0.134642 4239.89 10372.9
0.162779 4239.89 10492.1
0.17858 4239.89 10611.3
0.13549 4239.89 10730.5
0.16387 4239.89 10849.8
0.179686 4239.89 10969
0.134306 4239.89 11088.2
0.163507 4239.89 11207.5
0.178205 4239.89 11326.7
0.130917 4239.89 11445.9
0.161273 4239.89 11565.1
0.175889 4239.89 11684.4
0.127622 4239.89 11803.6
0.157506 4239.89 11922.8
0.173841 4239.89 12042
0.126473 4239.89 12161.3
0.153028 4239.89 12280.5
0.172256 4239.89 12399.7
0.127212 4239.89 12519
0.149622 4239.89 12638.2
0.172857 4239.89 12757.4
0.129405 4239.89 12876.6
0.148962 4239.89 12995.9
0.176719 4239.89 13115.1
0.133412 4239.89 13234.3
0.151281 4239.89 13353.6
0.181849 4239.89 13472.8
0.138223 4239.89 13592
0.155051 4239.89 13711.2
0.18644 4239.89 13830.5
0.141882 4239.89 13949.7
0.157701 4239.89 14068.9
0.19052 4239.89 14188.2
